9,18,22,29,30,48,23
9,14,15,18,26,46,45
1,25,26,27,39,49,37
2,3,7,24,46,47,36
4,8,16,23,28,47,34
5,6,8,19,34,38,11
8,14,19,28,29,48,6
7,13,31,43,45,47,23
6,9,11,33,36,49,29
6,8,10,19,30,42,23
17,21,25,27,30,37,16
5,6,12,13,31,45,24
7,11,15,21,35,47,43
7,9,17,22,27,40,41
20,23,25,30,31,48,10
2,8,11,12,22,26,46
2,10,11,28,36,47,33
7,14,29,37,41,45,4
19,27,28,34,39,46,7
14,33,36,39,42,46,13
4,9,10,19,24,37,28
4,9,22,24,30,41,20
12,13,25,30,45,47,42
1,15,23,30,45,49,33
12,13,21,26,32,39,17
19,25,32,47,48,49,28
2,5,13,30,39,49,3
10,14,26,28,33,38,23
18,20,22,30,32,39,3
7,18,20,21,29,47,31
4,7,29,30,42,44,39
5,7,13,15,19,45,38
1,14,20,22,25,26,9
14,17,23,30,34,42,19
4,6,31,42,46,47,11
21,32,41,42,43,46,17
2,11,27,29,36,44,15
2,23,33,35,40,42,25
9,21,23,31,40,46,8
15,20,22,25,35,39,36
1,8,24,27,34,46,30
1,5,7,41,43,49,45
14,26,34,35,36,45,32
4,10,14,21,32,49,44
6,13,17,23,32,43,49
1,40,43,44,48,49,2
7,11,12,20,38,44,45
3,10,13,22,31,33,15
19,22,30,35,44,48,3
8,15,30,31,34,43,40
3,6,7,17,30,34,8
2,10,30,36,37,43,29
3,9,13,35,43,45,8
10,12,13,17,31,37,44
7,12,16,24,29,37,44
4,29,39,41,43,45,42
2,3,21,24,38,44,47
3,25,36,39,42,47,23
7,20,22,23,34,37,38
3,12,17,36,44,49,20
8,25,33,35,38,40,7
7,12,23,26,29,44,31
15,23,27,38,44,49,34
1,4,7,44,47,48,14
4,7,26,41,42,49,37
7,11,12,37,42,45,4
1,2,18,25,34,45,31
11,13,26,34,44,48,2
6,8,13,15,21,40,35
3,11,17,19,20,41,6
10,16,21,24,34,46,30
14,18,29,33,37,39,47
14,34,38,43,47,48,9
4,19,22,27,28,47,41
12,18,22,33,43,48,25
1,6,11,17,29,43,8
2,6,21,34,35,49,46
30,35,38,41,45,48,46
2,23,26,30,39,47,31
2,15,20,24,32,47,29
3,18,25,29,31,43,23
13,26,27,38,41,43,35
25,26,32,39,40,42,41
14,23,36,40,41,48,6
14,22,25,27,45,47,8
22,26,36,43,45,49,6
18,26,27,29,34,42,36
1,11,23,26,29,31,39
5,21,23,28,40,48,26
12,14,25,30,32,38,42
6,8,18,33,43,49,27
3,7,9,21,35,39,32
1,2,8,9,41,48,29
14,21,25,39,40,47,20
6,19,24,26,27,49,8
3,6,15,16,33,48,43
8,14,25,40,43,48,33
17,25,30,32,36,37,6
10,16,19,30,35,45,6
9,13,18,29,30,49,41
11,18,20,23,32,48,25
12,18,22,24,32,33,17
19,22,33,36,43,44,1
2,19,28,33,44,49,21
3,8,27,38,44,46,35
3,12,14,22,33,40,19
5,15,23,30,34,42,14
15,24,28,33,34,47,37
5,20,30,32,35,38,9
4,5,31,33,38,42,41
7,10,17,28,29,33,36
5,8,15,20,42,48,40
4,6,9,12,15,40,25
4,22,30,41,43,47,29
15,19,24,36,37,49,35
4,12,27,44,45,47,41
5,16,22,25,27,30,33
7,11,19,25,31,39,23
7,9,19,23,27,49,1
11,12,16,26,35,39,34
8,9,35,38,42,45,14
7,18,27,31,36,49,43
4,7,9,10,43,46,11
6,9,15,23,38,48,45
1,4,8,26,28,36,31
11,14,20,24,28,36,46
4,10,12,13,14,22,21
13,27,37,40,43,49,1
2,26,29,36,39,40,10
5,25,33,35,36,39,43
3,8,9,26,27,47,45
9,11,21,39,40,46,35
22,27,33,37,38,40,24
10,13,19,25,31,33,21
25,32,33,36,45,46,47
3,7,14,17,18,43,42
6,17,22,27,30,34,26
6,11,12,19,37,44,16
1,5,6,31,33,41,35
4,14,23,31,35,41,24
3,10,28,29,42,43,2
12,19,40,42,46,49,17
5,10,13,14,28,42,48
3,11,17,21,33,44,27
5,8,19,30,35,42,18
1,10,27,35,39,48,28
3,5,10,25,43,47,20
12,25,27,32,37,49,28
6,7,10,20,37,44,36
10,12,13,19,31,46,17
1,2,19,30,44,49,21
6,11,12,13,36,42,21
13,14,31,32,37,41,42
11,12,19,47,48,49,7
8,11,28,33,38,41,40
4,7,8,10,17,22,11
3,13,17,29,40,48,39
10,11,14,21,25,42,15
22,27,30,31,48,49,28
6,9,13,15,40,43,2
1,3,11,16,23,36,22
6,27,33,38,45,47,8
6,9,31,32,40,47,24
5,10,11,16,17,33,13
6,8,21,25,43,47,16
11,12,15,29,37,43,45
16,21,24,28,31,33,3
5,18,21,24,38,48,25
2,23,28,31,42,45,17
22,26,29,31,35,42,6
7,22,35,44,48,49,16
1,12,23,26,35,45,43
5,8,9,26,29,44,16
5,22,26,40,42,43,44
1,4,6,18,19,40,30
11,15,18,24,34,44,28
1,4,5,25,34,46,12
10,22,28,33,37,39,42
4,29,35,44,46,49,12
10,11,15,18,19,40,28
14,17,23,28,42,49,5
23,32,33,42,43,45,4
5,6,10,15,27,49,20
1,3,26,34,43,47,12
1,3,4,5,17,37,30
7,19,20,29,41,49,18
3,21,31,42,47,48,34
1,3,22,32,38,44,45
25,30,34,39,40,47,16
9,25,33,36,46,49,43
3,9,12,28,29,38,5
4,7,8,11,24,40,33
19,21,25,33,37,41,38
7,17,19,26,29,41,49
13,21,37,42,46,48,22
5,16,30,38,42,43,4
1,10,11,18,19,46,43
11,14,17,34,37,43,22
17,19,20,35,43,45,7
24,38,40,44,47,48,23
6,19,22,38,39,43,18
6,21,28,34,38,41,47
1,5,8,18,42,48,38
1,3,5,13,21,24,29
14,15,17,31,39,45,23
22,23,38,40,43,47,32
18,22,25,44,45,46,7
9,11,18,20,35,47,40
5,12,13,19,27,47,40
8,10,16,17,30,47,7
16,25,27,32,35,43,42
3,11,25,28,34,45,42
4,8,21,24,39,44,5
2,5,19,21,40,46,33
14,23,29,39,41,45,17
2,12,17,23,24,34,10
17,18,22,23,40,49,10
19,28,31,34,41,47,1
3,18,22,27,41,46,37
1,7,24,27,46,48,31
8,23,35,39,44,46,31
4,6,13,21,36,46,37
1,7,9,28,33,39,4
8,14,21,26,37,48,9
3,11,13,34,35,43,8
2,28,34,35,38,47,6
9,23,25,26,33,36,37
16,32,34,35,40,48,3
1,5,8,16,31,39,22
11,12,13,18,43,48,21
17,30,31,32,35,47,42
6,9,13,17,21,24,30
2,12,33,39,45,48,29
10,12,18,20,22,47,38
9,11,15,24,38,46,29
9,19,25,29,30,38,3
4,10,18,21,43,49,15
6,19,29,32,34,46,39
5,11,17,23,40,45,41
7,11,16,32,42,49,17
3,6,11,20,34,43,36
6,22,25,26,28,44,9
2,8,23,32,35,39,16
3,16,24,27,30,48,21
7,24,30,44,46,47,38
11,13,28,34,37,45,9
1,2,15,23,31,48,49
3,9,15,16,21,29,46
3,4,8,9,30,32,12
9,25,28,37,41,48,30
1,21,25,27,39,42,17
10,11,13,38,39,42,8
18,26,33,38,43,44,2
8,18,19,29,44,45,42
10,15,18,25,42,48,11
5,6,34,37,42,48,31
1,9,10,12,42,45,27
10,15,16,18,19,28,8
11,14,19,25,30,41,38
1,8,13,22,36,45,21
5,26,28,45,47,49,8
2,17,22,38,45,49,1
1,12,16,26,37,49,23
11,19,23,31,38,46,9
3,9,10,17,34,48,36
2,15,16,17,26,42,35
9,12,13,15,21,33,43
2,7,24,30,31,35,18
6,10,18,19,22,43,8
1,14,17,23,30,47,12
1,10,17,23,29,35,36
2,6,7,23,27,30,21
12,20,36,39,44,45,49
16,18,26,32,38,40,27
3,12,29,37,43,46,11
9,13,22,39,48,49,14
2,5,6,17,18,30,29
7,20,27,40,43,49,12
2,9,12,22,25,26,21
1,7,15,25,27,32,22
4,22,25,30,34,42,35
18,19,21,32,35,39,42
8,12,15,22,36,48,37
1,3,4,16,17,27,7
8,18,24,26,32,38,31
7,12,26,33,35,47,28
3,6,7,29,46,49,37
16,20,26,35,43,46,10
9,21,27,33,35,48,18
13,24,31,33,41,44,5
8,10,13,31,38,48,14
5,7,23,29,38,47,26
3,5,16,25,43,45,23
7,20,25,27,33,45,41
9,26,30,31,38,45,32
8,11,15,21,37,39,25
5,15,21,33,35,42,26
10,22,35,37,47,49,31
2,8,10,45,47,49,9
2,10,15,16,18,39,36
4,24,25,28,38,47,11
6,16,33,37,40,41,25
5,6,8,32,33,41,15
3,8,12,23,34,46,24
22,24,29,31,44,45,35
5,18,34,38,40,45,22
19,30,33,38,42,44,31
1,4,10,17,28,35,32
4,20,32,44,48,49,27
12,17,18,20,30,35,49
23,27,32,37,41,43,35
1,13,17,26,42,46,30
2,13,30,39,45,47,21
1,6,26,29,37,48,27
3,19,35,38,39,42,1
5,16,23,35,44,47,46
4,11,20,35,43,46,18
11,29,33,38,46,48,44
9,18,22,26,37,41,20
10,12,22,34,46,48,3
19,32,33,36,40,45,28
3,22,27,29,34,41,31
2,18,20,32,36,37,5
4,8,9,19,32,46,17
4,22,23,37,43,44,19
11,17,21,22,40,42,19
11,21,38,39,45,47,26
10,13,15,16,29,48,49
2,19,29,34,35,36,18
2,4,23,26,28,40,29
6,7,20,29,37,39,25
11,25,35,36,42,47,18
5,6,12,19,30,47,25
16,18,19,44,46,48,3
10,30,34,42,48,49,6
3,6,8,14,24,31,35
4,5,8,19,31,37,36
2,6,8,21,41,42,7
5,28,32,39,42,48,21
10,21,26,31,48,49,29
7,10,24,32,33,45,29
11,26,36,43,44,46,29
12,30,43,44,45,47,10
13,19,25,28,34,45,32
16,18,35,36,39,48,15
7,22,25,31,44,47,1
15,16,18,36,37,49,28
2,3,14,15,21,48,8
2,9,10,11,13,16,26
6,21,29,32,33,47,4
1,6,7,11,13,30,27
4,7,12,29,37,42,14
8,14,24,27,29,32,21
15,20,28,37,40,44,23
7,21,29,31,38,41,28
2,23,28,33,45,47,13
2,18,23,31,43,46,11
4,7,9,17,36,46,23
4,17,26,28,38,46,3
5,14,19,32,34,42,35
19,20,31,32,35,40,23
1,6,8,20,29,38,31
13,16,23,28,31,32,18
10,22,23,30,33,42,36
6,11,19,35,36,44,39
9,13,15,23,26,45,49
24,26,28,29,34,44,45
7,13,21,34,35,43,10
7,10,16,34,47,48,36
10,11,31,41,45,46,42
15,21,23,24,31,32,8
4,18,19,20,30,43,24
1,20,42,43,44,49,9
2,4,5,22,27,29,24
4,25,28,36,42,49,37
6,7,25,33,38,43,23
14,17,18,22,32,37,12
18,21,32,36,39,41,9
3,13,14,23,30,36,32
1,2,10,34,47,48,12
15,16,18,28,36,47,49
3,5,7,26,43,47,10
13,19,27,36,41,44,3
19,26,30,34,40,44,13
7,14,15,25,27,40,18
5,9,18,39,43,46,48
21,22,30,31,38,48,13
4,6,10,19,40,49,9
1,25,27,35,43,46,22
8,10,42,44,47,49,14
8,9,11,17,45,47,24
10,15,19,22,24,32,41
11,19,32,33,43,44,3
3,13,17,20,21,30,23
7,14,21,32,43,44,31
5,13,19,30,32,43,6
3,19,22,40,41,44,35
5,11,24,26,34,41,2
17,18,32,35,39,48,8
4,8,18,26,32,34,10
8,14,25,36,38,47,15
6,9,20,24,35,36,39
9,24,28,30,31,40,49
10,18,25,28,37,43,14
5,6,26,41,42,44,11
1,7,15,23,27,34,26
9,18,20,21,39,48,6
5,17,20,31,33,34,26
8,11,25,33,37,43,30
6,12,28,31,39,44,42
8,9,27,34,43,48,25
17,21,24,25,46,49,22
10,20,24,36,37,44,1
4,7,12,13,16,29,22
7,15,20,28,40,48,4
2,13,20,36,37,40,34
6,12,30,39,45,46,11
12,19,27,39,42,47,4
10,13,20,25,27,32,1
6,8,14,19,20,44,41
7,18,34,37,39,42,21
15,16,23,27,32,44,17
1,3,11,12,20,24,38
16,20,28,29,41,45,12
2,16,28,34,41,42,38
2,6,20,24,29,32,21
11,19,31,32,36,45,41
10,17,26,29,36,37,16
1,9,10,12,23,40,8
7,28,34,43,46,48,20
5,7,13,24,35,40,16
9,23,25,33,38,44,29
1,14,16,30,34,42,9
4,6,8,19,23,29,38
2,14,19,26,34,48,11
8,22,31,32,42,45,20
23,27,30,37,38,42,28
10,25,30,38,44,46,17
12,19,30,34,37,41,1
19,29,32,33,43,47,46
6,23,24,25,30,49,39
8,9,10,20,39,40,36
10,31,34,39,43,44,17
4,5,6,18,36,49,13
2,21,23,24,27,38,33
8,38,39,40,43,44,3
1,3,6,19,21,26,14
5,20,26,31,32,40,36
8,33,38,40,48,49,6
18,26,28,30,38,46,25
9,12,29,33,44,47,45
2,14,26,30,44,45,40
2,14,17,22,38,44,35
3,14,15,17,19,47,5
6,14,35,45,46,49,16
6,8,21,25,30,45,42
2,9,15,17,40,48,23
11,21,25,27,30,35,40
1,6,13,18,20,49,30
15,23,24,27,43,48,12
1,9,32,34,38,49,3
4,5,9,13,29,47,36
1,10,14,30,36,43,20
14,20,22,29,33,37,45
11,16,18,22,23,31,37
4,6,18,21,35,38,31
18,19,25,36,38,40,42
26,29,31,32,39,46,33
4,7,11,15,28,47,39
11,15,20,27,33,40,14
3,13,29,31,36,45,44
1,2,3,8,30,37,19
1,9,13,18,27,45,29
2,25,31,37,41,45,6
7,11,14,22,37,38,36
11,16,19,24,33,47,39
24,34,37,38,41,49,15
13,28,32,38,40,47,27
9,15,22,43,46,48,21
12,18,39,43,45,49,33
7,15,16,24,25,46,37
11,18,24,31,34,49,48
7,25,31,35,39,45,8
12,14,19,33,35,48,40
12,14,24,33,45,48,31
12,16,35,37,38,47,26
7,11,19,24,32,39,29
7,15,23,35,39,44,48
3,15,22,29,35,49,20
4,11,30,31,44,47,21
4,12,30,33,43,48,35
1,25,27,33,38,45,4
6,29,30,38,39,45,22
9,18,27,30,32,48,46
1,3,16,33,46,47,35
2,17,20,23,28,43,16
2,25,33,40,44,47,17
10,11,24,35,40,44,33
12,20,23,26,33,46,1
30,35,41,44,46,49,33
7,24,35,41,42,47,12
2,19,37,38,44,49,33
9,19,30,32,34,44,18
10,16,23,24,28,45,46
22,23,26,34,37,44,8
2,25,34,35,36,39,26
6,25,31,32,42,43,38
11,22,27,34,39,42,36
1,3,15,26,45,46,48
1,5,8,31,37,38,15
2,4,12,21,36,37,46
3,12,30,33,40,49,22
7,14,20,24,38,48,17
4,9,12,13,22,32,8
1,3,12,28,29,41,42
8,10,24,30,40,44,17
10,14,31,35,40,45,26
3,10,23,27,30,32,19
7,9,12,17,20,32,30
2,5,33,37,40,45,22
2,15,16,17,25,26,44
1,16,33,36,38,45,48
4,12,15,39,45,47,22
10,11,28,29,31,39,24
13,17,22,41,43,47,28
10,13,24,31,36,47,41
12,23,28,34,36,40,18
10,14,15,23,24,27,39
6,16,23,34,35,40,37
5,6,16,17,19,22,40
1,7,16,18,38,47,10
9,24,26,36,37,42,25
2,16,17,23,37,38,6
5,8,39,41,46,49,13
17,21,26,29,34,39,37
3,12,23,34,38,39,11
11,16,25,31,32,33,23
6,10,13,19,27,47,25
2,19,28,37,46,47,38
7,19,28,30,33,37,29
3,6,20,42,43,48,30
4,12,20,23,31,33,16
6,9,11,21,27,43,17
13,19,28,31,41,44,6
18,23,28,34,35,47,11
2,5,9,16,27,43,28
2,8,17,29,33,44,11
4,9,20,23,38,45,47
1,13,14,23,31,47,9
6,9,13,14,26,38,22
8,14,15,18,24,44,31
4,6,11,19,32,36,23
7,22,31,37,38,40,30
6,10,19,30,34,41,26
1,6,20,28,31,45,26
10,14,19,43,46,49,2
12,15,27,32,40,44,35
4,10,24,28,40,47,25
6,16,18,32,35,45,46
7,25,30,34,38,39,28
4,22,23,26,42,47,5
14,20,25,32,47,49,34
3,4,24,25,35,43,7
6,7,11,23,32,44,34
11,12,21,31,36,40,22
13,21,24,38,40,41,9
4,11,16,29,34,35,13
3,31,32,37,38,47,20
5,22,34,38,43,46,9
11,24,33,34,37,45,43
6,31,35,36,43,46,33
10,14,32,35,36,43,37
1,3,35,37,39,48,26
26,35,38,39,44,46,1
29,30,33,37,45,48,15
2,28,29,40,43,47,30
13,16,43,45,47,48,36
16,23,31,33,38,41,20
1,2,7,35,39,44,14
4,12,21,27,41,49,40
21,30,35,38,41,46,26
6,11,19,23,25,28,35
11,16,22,39,42,48,38
8,10,27,38,40,46,3
6,9,32,34,42,48,4
1,10,24,33,37,46,4
4,22,24,25,40,43,6
4,7,23,24,26,38,3
1,14,15,35,44,47,34
2,5,20,24,28,39,21
3,8,19,35,36,48,21
1,11,14,19,38,44,45
21,23,33,34,43,45,40
6,8,21,36,38,46,33
7,11,18,21,25,44,28
1,10,11,15,21,48,7
6,30,35,42,44,45,33
10,18,29,37,38,46,4
2,3,30,31,41,45,23
5,6,24,36,38,48,15
15,16,19,27,29,42,24
4,9,14,28,36,39,6
26,31,35,43,48,49,38
1,3,7,19,29,44,25
2,23,28,31,46,48,42
9,12,19,22,26,34,44
18,23,30,46,47,49,31
2,3,7,10,40,48,37
3,11,19,25,29,30,16
11,18,20,23,28,32,15
15,22,23,27,32,37,43
6,18,20,33,36,40,10
5,8,15,16,22,39,31
7,12,25,28,30,40,37
7,12,37,42,46,49,9
6,18,22,32,36,46,24
11,13,19,26,28,47,8
4,8,10,12,15,30,34
3,5,6,8,16,45,1
11,17,18,20,39,47,43
1,5,11,32,43,46,38
6,7,12,16,19,42,18
4,6,12,17,18,19,37
3,6,14,19,32,41,35
21,38,40,46,47,49,48
10,30,31,32,39,42,25
5,7,17,21,27,48,37
6,14,21,28,41,43,30
7,9,10,40,41,44,14
4,16,17,43,46,48,5
10,12,16,17,31,47,21
3,10,14,17,19,27,49
13,18,32,34,39,41,2
5,22,25,30,31,33,7
2,5,14,23,27,48,38
16,26,33,36,39,47,43
2,21,23,24,25,35,38
29,32,39,46,47,49,24
6,7,12,13,18,29,25
4,9,16,35,43,44,27
5,9,27,37,43,46,28
7,10,11,26,31,33,39
16,23,25,31,35,47,48
28,36,37,38,42,47,23
8,10,22,46,47,49,32
1,12,16,33,34,44,37
7,9,15,20,29,34,6
2,6,23,31,33,36,20
7,10,21,28,29,39,2
2,10,18,19,28,35,26
8,10,23,34,36,46,2
3,22,25,31,35,37,48
10,15,17,27,44,47,14
4,9,13,22,25,32,3
4,8,10,15,25,39,49
9,18,27,29,33,43,48
11,25,27,31,40,41,12
3,19,23,29,33,34,10
8,15,26,29,38,46,12
9,13,19,21,30,45,37
3,14,28,37,38,49,33
1,3,8,33,39,43,49
18,20,26,30,43,49,36
6,16,21,28,37,44,15
5,11,15,18,23,33,38
9,14,27,30,32,49,3
2,4,16,21,29,46,5
8,10,17,22,36,38,34
3,5,7,10,14,20,16
3,5,19,27,39,49,15
6,14,15,17,27,47,29
1,8,20,22,36,48,11
12,15,16,17,42,48,45
6,8,13,34,38,45,17
1,9,18,24,38,44,26
1,15,22,38,39,48,25
4,7,19,22,24,46,47
3,4,9,29,31,36,41
12,26,27,32,46,49,42
3,14,30,32,46,49,10
8,25,26,37,38,48,24
12,17,26,32,33,46,4
3,15,23,42,45,48,46
1,15,21,37,41,42,43
5,7,15,26,35,40,45
4,6,8,41,43,44,28
11,17,28,36,42,44,37
2,14,19,25,32,49,31
2,17,18,23,30,40,43
8,11,18,30,33,43,34
4,6,20,24,41,42,38
17,21,25,37,38,45,5
3,18,21,23,36,49,47
8,10,12,34,46,48,20
11,20,24,28,35,48,33
17,23,27,34,36,37,12
3,7,9,12,43,44,45
14,22,26,29,33,46,10
8,11,14,24,26,49,45
1,2,5,27,38,49,41
4,14,18,24,27,40,33
8,9,26,29,38,47,44
1,12,24,31,33,47,7
7,13,17,22,39,44,18
7,20,24,31,33,40,49
15,23,24,36,43,49,11
3,8,11,25,46,47,30
3,12,22,31,44,46,45
3,16,28,29,41,46,6
5,9,12,25,30,32,38
10,18,25,32,35,36,2
10,15,23,27,29,46,38
3,7,9,15,40,43,11
1,5,12,24,26,38,11
9,25,30,36,44,48,2
13,21,27,32,45,48,22
13,17,25,29,45,49,28
1,7,29,38,45,46,35
1,2,15,17,24,44,22
8,18,27,32,36,49,46
8,32,33,37,43,47,45
20,22,24,25,36,40,1
1,7,13,15,38,43,47
2,3,13,27,34,48,41
3,9,17,23,29,40,44
2,22,31,32,40,42,33
5,23,26,27,47,49,48
2,20,21,33,35,49,32
2,17,23,38,40,49,10
3,16,18,24,39,47,17
7,19,32,37,40,44,47
2,3,6,20,21,22,11
1,8,10,17,32,47,2
4,8,14,19,28,40,12
11,26,28,32,41,42,44
6,25,27,35,42,48,15
1,15,23,34,37,40,45
2,11,18,21,23,47,27
4,31,33,38,41,46,22
3,13,18,24,34,49,33
2,8,11,32,35,41,4
4,12,18,30,38,47,20
9,10,18,25,28,48,34
11,19,20,24,29,40,9
26,28,38,39,41,46,25
1,7,39,40,45,49,38
4,7,23,26,27,35,28
7,11,16,28,37,49,30
4,25,26,30,37,45,46
4,8,30,37,39,43,31
7,9,17,22,38,49,47
2,8,12,30,35,47,39
7,11,12,17,23,39,42
5,11,19,25,29,49,12
13,24,25,31,32,44,43
2,9,11,23,24,42,27
5,9,12,14,18,38,35
1,2,7,17,31,49,41
6,8,15,23,26,41,49
3,11,15,41,42,48,26
3,25,36,37,41,45,9
1,2,5,15,41,45,24
11,13,21,26,43,46,38
2,12,24,29,30,33,41
1,11,18,19,22,32,41
10,12,14,28,31,38,27
6,15,18,29,35,40,49
9,11,14,26,28,39,27
24,26,27,28,34,40,9
18,25,28,36,40,45,43
3,15,23,25,28,33,29
1,2,9,27,28,32,25
9,10,11,27,42,47,8
7,19,27,33,39,43,9
10,12,37,42,44,45,20
3,20,26,27,30,43,45
2,10,11,27,32,38,6
5,27,34,44,46,48,49
3,5,15,22,31,35,47
12,21,23,25,44,49,20
2,5,17,21,45,47,25
13,35,38,40,42,47,34
12,14,31,41,48,49,6
1,7,23,29,38,48,2
18,25,36,38,43,44,19
28,34,38,39,46,47,21
3,11,20,33,42,44,36
1,15,23,31,35,39,14
3,14,23,30,39,43,32
12,13,21,23,33,36,14
9,15,25,29,32,49,14
17,18,28,40,44,46,29
7,9,11,23,30,43,35
2,14,19,25,26,33,18
1,14,27,31,38,47,32
2,10,16,17,20,27,39
2,7,10,15,27,45,31
2,9,26,28,33,46,21
1,15,23,31,42,48,5
1,17,18,23,33,41,42
2,3,14,29,38,40,43
8,13,15,26,39,42,33
8,20,24,35,43,47,32
11,15,31,35,36,42,10
2,4,6,10,34,44,21
3,13,16,23,41,42,21
2,9,25,26,35,40,47
6,7,14,19,22,27,9
2,4,16,24,29,49,47
12,15,28,34,36,40,1
17,22,36,38,43,48,16
3,7,9,10,12,37,46
1,13,29,31,33,42,9
1,12,18,26,29,36,2
7,10,31,35,43,44,37
9,22,37,41,43,47,14
5,19,24,33,38,48,20
1,2,24,36,37,38,31
11,13,23,28,29,37,8
1,6,10,25,31,45,8
2,15,23,26,41,43,5
12,25,31,39,46,47,1
2,15,18,26,36,38,42
16,22,23,28,33,37,17
4,11,14,39,43,44,37
6,28,30,34,41,45,12
1,7,15,18,30,31,9
9,21,27,36,42,48,13
2,16,25,27,37,45,10
1,5,10,13,25,32,48
8,13,14,17,20,28,10
11,32,38,42,46,49,26
9,25,27,31,42,45,24
13,17,32,35,42,45,20
17,22,30,40,46,48,10
4,12,15,31,32,47,14
1,4,6,14,24,49,22
5,12,24,35,36,38,34
14,31,33,38,46,48,26
20,27,28,31,33,41,38
3,10,11,27,47,49,8
7,14,25,32,36,38,44
1,13,26,28,35,45,30
8,13,18,21,23,29,30
14,21,28,31,40,46,9
5,6,11,29,36,41,47
1,2,7,26,34,38,14
17,35,36,43,46,49,7
3,4,11,14,30,32,46
4,17,22,29,38,48,20
5,9,19,21,30,49,43
1,8,36,39,47,49,37
2,8,21,29,46,47,28
5,11,19,23,24,47,17
8,14,24,28,39,45,29
22,27,33,42,46,47,32
11,14,23,32,34,35,41
3,6,8,27,36,45,47
5,24,34,37,40,48,33
1,4,6,9,32,38,46
9,10,14,16,37,39,28
2,4,25,32,33,45,31
10,21,27,38,40,44,34
1,8,9,14,24,35,33
4,9,25,28,32,46,47
11,17,30,35,39,45,47
15,17,18,27,34,40,29
3,4,7,23,34,43,15
12,19,28,36,40,46,38
8,12,17,35,38,49,25
15,21,29,32,33,40,42
12,14,29,31,32,44,46
9,30,38,40,43,44,31
7,20,21,22,40,44,4
1,2,5,31,32,40,44
20,31,32,35,43,45,5
20,22,26,36,40,41,16
10,14,22,30,38,43,25
6,20,30,33,38,46,42
1,7,22,25,31,47,20
4,10,25,36,44,47,29
8,20,27,28,36,41,30
2,9,19,20,38,49,11
5,10,17,29,41,43,45
1,18,20,25,30,31,44
3,5,6,20,45,49,31
2,16,28,37,43,47,31
3,6,12,19,44,45,20
9,15,20,27,30,41,31
4,11,21,27,28,34,16
7,19,36,44,45,47,4
8,18,23,26,35,45,3
4,9,27,37,44,45,7
3,5,13,22,24,43,23
1,4,11,36,43,44,41
6,10,18,22,41,45,29
2,9,14,36,43,48,27
12,17,27,28,38,40,6
1,17,26,27,30,44,47
4,14,19,23,25,48,42
3,8,10,16,43,44,34
10,31,33,40,42,44,20
12,14,21,25,30,40,3
18,19,21,30,34,44,6
2,5,9,28,29,45,49
3,19,24,25,36,48,17
3,21,23,25,26,33,24
5,8,21,38,39,49,34
2,9,13,18,27,48,24
2,8,16,21,29,37,22
12,19,22,23,25,44,2
12,19,28,31,34,43,40
6,20,29,31,35,40,21
8,10,16,17,24,40,13
6,10,14,25,27,38,5
8,12,17,23,34,43,36
1,14,16,25,32,37,11
3,6,9,19,37,48,25
9,27,29,37,42,44,21
6,22,35,42,45,49,16
1,3,28,31,41,46,33
5,10,17,25,40,43,8
17,19,31,36,39,40,25
24,33,42,43,44,47,17
14,27,39,40,41,43,21
13,16,17,29,40,48,32
7,24,37,39,40,43,15
3,4,5,16,22,25,12
5,12,20,29,39,42,22
7,12,20,24,28,43,45
2,8,23,33,42,49,14
2,34,36,38,44,46,40
1,5,8,9,23,27,22
9,11,19,36,39,41,13
7,14,21,34,38,47,13
5,14,23,29,38,45,47
9,13,27,30,36,47,15
9,25,28,29,31,35,37
12,16,20,28,36,48,34
1,24,28,31,35,47,9
3,21,22,26,31,48,43
4,11,16,18,35,43,39
11,13,14,27,40,41,23
8,10,20,27,31,39,30
5,26,35,38,42,45,46
12,24,33,34,42,47,44
6,13,17,22,42,47,30
4,5,12,25,26,49,48
16,33,34,43,46,49,47
1,5,16,18,37,42,24
8,24,27,41,43,49,5
7,23,32,35,43,48,25
1,3,9,20,30,35,36
10,13,31,34,39,48,33
15,16,25,30,39,45,14
6,9,25,45,47,48,14
19,23,26,31,36,39,3
7,8,12,30,35,41,47
2,9,10,11,38,48,1
5,13,15,18,32,44,41
3,5,14,27,44,47,43
8,11,14,18,33,44,34
2,28,33,39,42,44,46
3,23,36,38,41,45,44
13,17,26,28,31,36,44
2,13,19,21,32,45,9
6,14,20,25,34,44,45
5,10,11,12,41,42,2
13,26,43,44,45,47,36
4,17,27,34,35,46,7
3,4,7,11,17,40,20
13,18,25,44,46,47,34
11,15,17,25,32,46,29
24,35,36,37,39,45,20
8,20,26,34,42,43,25
4,12,13,33,40,46,41
7,10,12,22,34,48,11
6,25,26,33,34,47,49
4,6,11,18,31,48,41
9,28,29,31,40,48,23
23,38,40,44,47,49,12
1,4,6,14,17,38,9
12,26,27,28,37,49,43
5,7,14,18,30,43,28
2,12,19,28,38,48,45
14,16,29,30,37,45,7
9,11,12,24,41,45,6
2,5,7,24,35,44,30
4,14,15,16,18,22,33
4,11,14,15,28,42,6
2,9,22,26,32,44,40
16,17,38,41,42,43,28
5,23,25,30,33,37,3
21,29,31,32,34,48,25
2,3,4,13,42,44,24
6,32,39,42,43,45,36
6,11,34,40,47,49,16
7,8,23,28,35,49,10
5,11,12,26,29,33,20
15,16,19,26,35,46,7
